Nombre,Genero,Peso,Altura,Edad,Actividad Fisica,Ecuacion,Objetivos,Recomendacion,Calorias consumidas por dia,Carbohidratos,Proteinas,Lipidos,Desayuno,Almuerzo,Cena,Desayuno KCal,Almuerzo KCal,Cena KCal,Dia,Requerimiento (Kcal diarias)
Gustavo Soto,Hombre,82,167,58,2,Mifflin,Come HC en 10 min ,Aumentar proteinas,1626.6,212.0,80.5,68.6,Fruity French toast,Pork with creamy leek sauce,Witchetty grubs in swamp juice,245,223,205,Viernes,1578.8
Gustavo Soto,Hombre,82,167,58,2,Mifflin,Come HC en 10 min ,Aumentar proteinas,1626.6,212.0,80.5,68.6,Spiced apple and raisin muesli bars,Patatas bravas,Chocolate brownies,91,125,167,Sábado,1578.8
"Gustavo Soto,Hombre,82,167,58,2,Mifflin,Come HC en 10 min ,Aumentar proteinas,1626.6,212.0,80.5,68.6,Green summer soup,""Goat’s cheese, beetroot and walnut salad"",Wholemeal spinach and cheddar pancakes,169,219,219,Domingo,1578.8"
Braulio Rojas,Hombre,60,175,26,1,Harris,Hacer mas actividad fisica,Hacer ejercicio,2581.9,152.4,190.9,44.9,Cod goujons,Sweet potato pudding cake,Evesham egg muffins,245,249,316,Lunes,1584.4
Braulio Rojas,Hombre,60,175,26,1,Harris,Hacer mas actividad fisica,Hacer ejercicio,2581.9,152.4,190.9,44.9,Scallops with lime and chilli butter,Vegetable pizza,Seafood risotto,153,312,374,Martes,1584.4
Braulio Rojas,Hombre,60,175,26,1,Harris,Hacer mas actividad fisica,Hacer ejercicio,2581.9,152.4,190.9,44.9,Corn chowder with sweet potato croutons,Chicken and spinach burritos,Kale and green lentil soup,313,483,154,Miércoles,1584.4
Braulio Rojas,Hombre,60,175,26,1,Harris,Hacer mas actividad fisica,Hacer ejercicio,2581.9,152.4,190.9,44.9,Gazpacho,Beef stew and dumplings,Pasta in brodo,100,348,463,Jueves,1584.4
Braulio Rojas,Hombre,60,175,26,1,Harris,Hacer mas actividad fisica,Hacer ejercicio,2581.9,152.4,190.9,44.9,Baked cod with parsley and horseradish crust,Wholemeal fruit bars,Creamy bacon and rosemary pasta,159,117,437,Viernes,1584.4
"Braulio Rojas,Hombre,60,175,26,1,Harris,Hacer mas actividad fisica,Hacer ejercicio,2581.9,152.4,190.9,44.9,""Fab fish, chips and peas"",Coconut rice pudding,Roasted chicory,497,206,184,Sábado,1584.4"
Braulio Rojas,Hombre,60,175,26,1,Harris,Hacer mas actividad fisica,Hacer ejercicio,2581.9,152.4,190.9,44.9,Mini spiced orange pancakes,Spicy ginger and garlic pork with pak choi,Mini spiced orange pancakes,37,211,37,Domingo,1584.4
Luisa Ruiz,Mujer,57,181,34,1,Harris,Subir de peso,Revisar grasas y azucares,2056.1,149.5,58.0,39.8,Summer vegetables with citrus dressing,Summer berry crush,Pho,102,137,241,Lunes,1388.2
Luisa Ruiz,Mujer,57,181,34,1,Harris,Subir de peso,Revisar grasas y azucares,2056.1,149.5,58.0,39.8,Spicy roasted chickpeas,Pyaaj pakora baked battered onions,Caesar salad with chargrilled chicken,79,66,218,Martes,1388.2
"Luisa Ruiz,Mujer,57,181,34,1,Harris,Subir de peso,Revisar grasas y azucares,2056.1,149.5,58.0,39.8,Afghan salad,Nasi goreng with pickled vegetables,""Avocado, banana and cashew toast"",92,356,316,Miércoles,1388.2"
Luisa Ruiz,Mujer,57,181,34,1,Harris,Subir de peso,Revisar grasas y azucares,2056.1,149.5,58.0,39.8,Cod with tomato sauce,Tofu stuffed mushrooms,Mixed fish chowder,256,179,266,Jueves,1388.2
Luisa Ruiz,Mujer,57,181,34,1,Harris,Subir de peso,Revisar grasas y azucares,2056.1,149.5,58.0,39.8,Trout with citrus and basil sauce,Sweet potato pudding cake,All-in-one Asian salmon and broccoli traybake,166,249,339,Viernes,1388.2
Luisa Ruiz,Mujer,57,181,34,1,Harris,Subir de peso,Revisar grasas y azucares,2056.1,149.5,58.0,39.8,Turkey and mushroom pie,Fruit and nut bars,Butterbean pâté,270,124,121,Sábado,1388.2
Luisa Ruiz,Mujer,57,181,34,1,Harris,Subir de peso,Revisar grasas y azucares,2056.1,149.5,58.0,39.8,Poached fruit crumble,Chicken and spinach burritos,Fish curry,331,483,350,Domingo,1388.2
Lucia Garcia,Mujer,45,178,62,3,Harris,Aumentar masa muscular,Comer mas verduras,2870.7,218.2,197.9,69.0,Bread sauce,All-in-one Asian salmon and broccoli traybake,Roast turkey,90,339,243,Lunes,1146.7
Lucia Garcia,Mujer,45,178,62,3,Harris,Aumentar masa muscular,Comer mas verduras,2870.7,218.2,197.9,69.0,Roasted Cauliflower,Herby stuffed aubergines,Courgette cornbread muffins with salsa,73,248,55,Martes,1146.7
Lucia Garcia,Mujer,45,178,62,3,Harris,Aumentar masa muscular,Comer mas verduras,2870.7,218.2,197.9,69.0,Turkey in creamy leek and parsley sauce,Cod with herby cheese topping,Rhubarb and ginger sponge,241,259,157,Miércoles,1146.7
Lucia Garcia,Mujer,45,178,62,3,Harris,Aumentar masa muscular,Comer mas verduras,2870.7,218.2,197.9,69.0,Chicken risotto with spring vegetables,Parsnip and apple soup,Eliche pasta with sun-dried tomato dressing,379,236,412,Jueves,1146.7
Lucia Garcia,Mujer,45,178,62,3,Harris,Aumentar masa muscular,Comer mas verduras,2870.7,218.2,197.9,69.0,Tandoori chicken and vegetables,Roasted garlic and mushroom soup,Chilli bean soup with avocado salsa,318,172,178,Viernes,1146.7
Lucia Garcia,Mujer,45,178,62,3,Harris,Aumentar masa muscular,Comer mas verduras,2870.7,218.2,197.9,69.0,Seafood risotto,Chicken nuggets,Aubergine parmigiana,374,292,247,Sábado,1146.7
Lucia Garcia,Mujer,45,178,62,3,Harris,Aumentar masa muscular,Comer mas verduras,2870.7,218.2,197.9,69.0,Strawberry tart,Tropical fruit & wine ice lollies,Summerberry smoothie,136,34,100,Domingo,1146.7
Bernardo Garcia,Hombre,178,156,68,3,Mifflin,Come HC en 10 min ,Revisar grasas y azucares,2383.8,113.9,167.8,45.1,Chicken escalope with garlic and parsley sauce,Pork Chilindron,Chicken noodles,176,269,430,Lunes,2420.0
Bernardo Garcia,Hombre,178,156,68,3,Mifflin,Come HC en 10 min ,Revisar grasas y azucares,2383.8,113.9,167.8,45.1,Golden Soup,Squid and prawn skewers,Baby baked potatoes with beef and horseradish,63,42,53,Martes,2420.0
Bernardo Garcia,Hombre,178,156,68,3,Mifflin,Come HC en 10 min ,Revisar grasas y azucares,2383.8,113.9,167.8,45.1,Rhubarb fool,Cauliflower and leek soup,Spicy potato wedges,51,161,278,Miércoles,2420.0
Bernardo Garcia,Hombre,178,156,68,3,Mifflin,Come HC en 10 min ,Revisar grasas y azucares,2383.8,113.9,167.8,45.1,Szechuan chicken,Mince pies,Pear and almond traybake,198,168,147,Jueves,2420.0
"Bernardo Garcia,Hombre,178,156,68,3,Mifflin,Come HC en 10 min ,Revisar grasas y azucares,2383.8,113.9,167.8,45.1,Coconut rice pudding,""Sweet potato, chickpea and carrot tagine with couscous"",Barbecue pork steaks with apple and garlic,206,348,190,Viernes,2420.0"
Bernardo Garcia,Hombre,178,156,68,3,Mifflin,Come HC en 10 min ,Revisar grasas y azucares,2383.8,113.9,167.8,45.1,Minced beef and vegetable filo pie,Chocolate and banana mousse,Braised pork with mushrooms and butterbeans,316,226,185,Sábado,2420.0
Bernardo Garcia,Hombre,178,156,68,3,Mifflin,Come HC en 10 min ,Revisar grasas y azucares,2383.8,113.9,167.8,45.1,Moussaka,Prawn & dill open sandwich,Afghan salad,216,201,92,Domingo,2420.0
Alejandra Mendoza,Mujer,51,186,26,1,Harris,Bajar de peso,Aumentar proteinas,1931.2,291.1,109.9,47.0,Breakfast burritos,Rice and beans,Beef stew and dumplings,354,314,348,Lunes,1382.8
Alejandra Mendoza,Mujer,51,186,26,1,Harris,Bajar de peso,Aumentar proteinas,1931.2,291.1,109.9,47.0,Light and fluffy watercress soup,Scary pumpkin soup with tombstone bread,Herby mackerel,149,272,280,Martes,1382.8
Alejandra Mendoza,Mujer,51,186,26,1,Harris,Bajar de peso,Aumentar proteinas,1931.2,291.1,109.9,47.0,Moroccan squash and aubergine tagine,Marinated mackerel salad,Fish parcels,182,186,314,Miércoles,1382.8
Alejandra Mendoza,Mujer,51,186,26,1,Harris,Bajar de peso,Aumentar proteinas,1931.2,291.1,109.9,47.0,Brussels sprout gratin,Penne with Parma ham and spring vegetables,Savoy Coleslaw,156,453,68,Jueves,1382.8
Alejandra Mendoza,Mujer,51,186,26,1,Harris,Bajar de peso,Aumentar proteinas,1931.2,291.1,109.9,47.0,Spiced apple polenta bites,Potato pancakes with mushroom sauce,Roasted beetroot hummus,50,330,149,Viernes,1382.8
Alejandra Mendoza,Mujer,51,186,26,1,Harris,Bajar de peso,Aumentar proteinas,1931.2,291.1,109.9,47.0,Cauliflower stir fry,Aubergine and courgette Parmesan bake,Chicken and soya bean salad,228,222,390,Sábado,1382.8
Alejandra Mendoza,Mujer,51,186,26,1,Harris,Bajar de peso,Aumentar proteinas,1931.2,291.1,109.9,47.0,Spinach and rice soup,Jerk chicken,Spicy vegetable samosas,310,272,205,Domingo,1382.8
Claudia Cruz,Mujer,65,166,54,2,Mifflin,Tomar la glicemia,Comer mas verduras,1720.7,288.1,70.2,56.0,Keralan-style vegetable curry,Chilled pizza,Orange fruit spread,237,266,16,Lunes,1256.5
Claudia Cruz,Mujer,65,166,54,2,Mifflin,Tomar la glicemia,Comer mas verduras,1720.7,288.1,70.2,56.0,Roasted beetroot hummus,Irish stew and colcannon,Marinated monkfish,149,577,342,Martes,1256.5
Claudia Cruz,Mujer,65,166,54,2,Mifflin,Tomar la glicemia,Comer mas verduras,1720.7,288.1,70.2,56.0,Barley and wild mushroom risotto,Summer vegetables with citrus dressing,Gammon and pineapple stir fry,317,102,179,Miércoles,1256.5
Claudia Cruz,Mujer,65,166,54,2,Mifflin,Tomar la glicemia,Comer mas verduras,1720.7,288.1,70.2,56.0,Tutti frutti frozen yogurt bark,Healthy hummus,Tomato ketchup,153,59,19,Jueves,1256.5
Claudia Cruz,Mujer,65,166,54,2,Mifflin,Tomar la glicemia,Comer mas verduras,1720.7,288.1,70.2,56.0,Brussels sprout gratin,Soda bread pizzetta,Apple and sultana rock cakes,156,99,188,Viernes,1256.5
Claudia Cruz,Mujer,65,166,54,2,Mifflin,Tomar la glicemia,Comer mas verduras,1720.7,288.1,70.2,56.0,Crunchy carrot and apple salad,Banana bread,Roasted chicory and orange salad,89,171,60,Sábado,1256.5
Claudia Cruz,Mujer,65,166,54,2,Mifflin,Tomar la glicemia,Comer mas verduras,1720.7,288.1,70.2,56.0,Moroccan squash and aubergine tagine,Fufu with chicken pepper soup,Vietnamese crunchy peanut salad,182,366,459,Domingo,1256.5
Elisa Romero,Mujer,68,178,60,1,Mifflin,Come HC en 10 min ,Hacer ejercicio,1888.5,201.6,171.3,61.5,Raspberry shortbread mess,Tartiflette (breakfast stir-fry),Orange fruit spread,170,210,16,Lunes,1331.5
Elisa Romero,Mujer,68,178,60,1,Mifflin,Come HC en 10 min ,Hacer ejercicio,1888.5,201.6,171.3,61.5,Moroccan lamb and chickpea burgers,Hearty minestrone soup,Lamb and sweet potato hotpot,306,305,288,Martes,1331.5
"Elisa Romero,Mujer,68,178,60,1,Mifflin,Come HC en 10 min ,Hacer ejercicio,1888.5,201.6,171.3,61.5,""Chicken, mushroom and tarragon pie"",Turkish cauliflower pizza with Quorn and tzatziki,Bakewell peaches,435,296,64,Miércoles,1331.5"
Elisa Romero,Mujer,68,178,60,1,Mifflin,Come HC en 10 min ,Hacer ejercicio,1888.5,201.6,171.3,61.5,Stuffed baked apples,Marinated tofu kebabs,Mushroom ragu,122,93,179,Jueves,1331.5
"Elisa Romero,Mujer,68,178,60,1,Mifflin,Come HC en 10 min ,Hacer ejercicio,1888.5,201.6,171.3,61.5,""Apple, blackberry, oat and seed crumble"",""Goat’s cheese, beetroot and walnut salad"",Aubergine ‘meatballs’ with tomato sauce and courgette,194,219,260,Viernes,1331.5"
Elisa Romero,Mujer,68,178,60,1,Mifflin,Come HC en 10 min ,Hacer ejercicio,1888.5,201.6,171.3,61.5,Meatballs,Cod goujons,Baby baked potatoes with beef and horseradish,142,245,53,Sábado,1331.5
"Elisa Romero,Mujer,68,178,60,1,Mifflin,Come HC en 10 min ,Hacer ejercicio,1888.5,201.6,171.3,61.5,""Haddock with salsa verde, broccoli and bean mash"",Raspberry fruit spread,Spicy duck topped poppadoms,402,12,30,Domingo,1331.5"
Ingrid Reyes,Mujer,54,178,62,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2443.8,136.0,145.7,45.9,Tomato sauce,Greek-style chicken pittas,Savoury popcorn,55,396,58,Lunes,1181.5
Ingrid Reyes,Mujer,54,178,62,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2443.8,136.0,145.7,45.9,Pasta and vegetable cheese,Perfect pancakes,Bread sauce,424,73,90,Martes,1181.5
Ingrid Reyes,Mujer,54,178,62,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2443.8,136.0,145.7,45.9,Tabbouleh,Jerk chicken,Chargrilled fennel salad,444,272,85,Miércoles,1181.5
"Ingrid Reyes,Mujer,54,178,62,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2443.8,136.0,145.7,45.9,""Roasted cauliflower, paneer and chickpea curry"",Thai style noodles with gingered pork,Chocolate orange soufflé,352,545,101,Jueves,1181.5"
Ingrid Reyes,Mujer,54,178,62,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2443.8,136.0,145.7,45.9,Apple Strudel,Vegetable pizza,Roasted vegetable pizza,118,312,333,Viernes,1181.5
"Ingrid Reyes,Mujer,54,178,62,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2443.8,136.0,145.7,45.9,""Chicken, borlotti bean & vegetable soup with pistou"",Summer vegetables with citrus dressing,Roast butternut squash and red lentil soup,212,102,252,Sábado,1181.5"
Ingrid Reyes,Mujer,54,178,62,2,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,2443.8,136.0,145.7,45.9,Courgette cornbread muffins with salsa,Roasted peppers with feta cheese,Turkey in creamy leek and parsley sauce,55,53,241,Domingo,1181.5
Clara Ramirez,Mujer,46,172,36,3,Harris,Come HC en 10 min ,Revisar grasas y azucares,1332.3,247.6,158.0,39.1,Cauliflower pilaf,Scary pumpkin soup with tombstone bread,Lamb provençal,151,272,253,Lunes,1249.9
"Clara Ramirez,Mujer,46,172,36,3,Harris,Come HC en 10 min ,Revisar grasas y azucares,1332.3,247.6,158.0,39.1,Conchiglie with roasted tomato and tiger prawn,Turkey and chickpea curry,""Almond, apricot and pumpkin seed granola"",363,447,187,Martes,1249.9"
"Clara Ramirez,Mujer,46,172,36,3,Harris,Come HC en 10 min ,Revisar grasas y azucares,1332.3,247.6,158.0,39.1,Witchetty grubs in swamp juice,Potato pancakes,""White bean, tuna and lemon salad"",205,78,284,Miércoles,1249.9"
"Clara Ramirez,Mujer,46,172,36,3,Harris,Come HC en 10 min ,Revisar grasas y azucares,1332.3,247.6,158.0,39.1,""Aubergine stuffed with tofu, mushrooms and borlotti beans"",""Quark, garlic, roast red pepper and onion dip"",Aubergine ‘meatballs’ with tomato sauce and courgette,303,112,260,Jueves,1249.9"
Clara Ramirez,Mujer,46,172,36,3,Harris,Come HC en 10 min ,Revisar grasas y azucares,1332.3,247.6,158.0,39.1,Chicken escalope with garlic and parsley sauce,Goat's cheese and roast vegetable ciabatta,Chicken and spinach burritos,176,415,483,Viernes,1249.9
"Clara Ramirez,Mujer,46,172,36,3,Harris,Come HC en 10 min ,Revisar grasas y azucares,1332.3,247.6,158.0,39.1,Spicy roasted chickpeas,Quinoa stuffed butternut squash,""Haddock with salsa verde, broccoli and bean mash"",79,331,402,Sábado,1249.9"
Clara Ramirez,Mujer,46,172,36,3,Harris,Come HC en 10 min ,Revisar grasas y azucares,1332.3,247.6,158.0,39.1,Roast turkey,Golden Soup,Fish traybake with cauliflower and lentils,243,63,317,Domingo,1249.9
"Adriana Mendoza,Mujer,57,177,39,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,2824.7,184.9,65.5,50.0,""Salmon, red onion and sweet pepper wraps"",Summer berry posset,Tomato ketchup,396,113,19,Lunes,1320.2"
Adriana Mendoza,Mujer,57,177,39,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,2824.7,184.9,65.5,50.0,Leek and potato salad,Beef chop suey,Paprika roast roots,107,545,122,Martes,1320.2
"Adriana Mendoza,Mujer,57,177,39,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,2824.7,184.9,65.5,50.0,Szechuan chicken,Chargrilled red pepper and tomato salsa,""Chicken, borlotti bean & vegetable soup with pistou"",198,65,212,Miércoles,1320.2"
Adriana Mendoza,Mujer,57,177,39,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,2824.7,184.9,65.5,50.0,Piri piri chicken,Szechuan chicken,Tabbouleh,229,198,444,Jueves,1320.2
Adriana Mendoza,Mujer,57,177,39,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,2824.7,184.9,65.5,50.0,Virgin mojito,Sole goujons with vegetable chips,Mini Christmas puddings,5,505,89,Viernes,1320.2
Adriana Mendoza,Mujer,57,177,39,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,2824.7,184.9,65.5,50.0,Vegetable and chickpea tagine,Herby mackerel,Turkey and cranberry pinwheel tortillas,215,280,90,Sábado,1320.2
Adriana Mendoza,Mujer,57,177,39,2,Mifflin,Come HC en 10 min ,Hacer ejercicio,2824.7,184.9,65.5,50.0,Raspberry shortbread mess,Mussels and spring vegetable soup,Super soba noodles,170,227,400,Domingo,1320.2
Fernando Ortega,Hombre,77,178,30,2,Harris,Aumentar masa muscular,Comer mas verduras,1207.8,196.8,127.3,52.2,Vietnamese beef salad,Baked pesto chicken with citrus couscous,Sweet and sour pork,169,596,234,Lunes,1803.8
Fernando Ortega,Hombre,77,178,30,2,Harris,Aumentar masa muscular,Comer mas verduras,1207.8,196.8,127.3,52.2,Nut roast,Chilli bean soup with avocado salsa,Fruity oatbake,341,178,139,Martes,1803.8
Fernando Ortega,Hombre,77,178,30,2,Harris,Aumentar masa muscular,Comer mas verduras,1207.8,196.8,127.3,52.2,Hot souffle apples with creme fraiche,Cod with roasted winter veggies,Coconut rice pudding,193,383,206,Miércoles,1803.8
Fernando Ortega,Hombre,77,178,30,2,Harris,Aumentar masa muscular,Comer mas verduras,1207.8,196.8,127.3,52.2,Scandinavian pickled cucumber and salad sandwich,Aubergine and chickpea curry,Lemon and herb chicken with chickpeas,151,433,390,Jueves,1803.8
Fernando Ortega,Hombre,77,178,30,2,Harris,Aumentar masa muscular,Comer mas verduras,1207.8,196.8,127.3,52.2,Mixed bean chilli,Chicken nuggets,Grilled chicken salad with avocado dressing,407,292,349,Viernes,1803.8
Fernando Ortega,Hombre,77,178,30,2,Harris,Aumentar masa muscular,Comer mas verduras,1207.8,196.8,127.3,52.2,Kedgeree,Burritos,Barley and wild mushroom risotto,555,351,317,Sábado,1803.8
Fernando Ortega,Hombre,77,178,30,2,Harris,Aumentar masa muscular,Comer mas verduras,1207.8,196.8,127.3,52.2,Vietnamese beef salad,Andean-style quinoa,Lamb and sweet potato hotpot,169,523,288,Domingo,1803.8
Daniel Rodriguez,Hombre,90,184,41,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1405.8,201.1,176.7,85.8,Fruity mince,Barbecued fruit,Chicken tikka masala,289,75,150,Lunes,1850.0
Daniel Rodriguez,Hombre,90,184,41,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1405.8,201.1,176.7,85.8,Spaghetti bolognese,Chilled pizza,Afghan salad,465,266,92,Martes,1850.0
Daniel Rodriguez,Hombre,90,184,41,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1405.8,201.1,176.7,85.8,Cranberry sauce,Chicken balti,Ogre's eyeballs,21,334,77,Miércoles,1850.0
"Daniel Rodriguez,Hombre,90,184,41,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1405.8,201.1,176.7,85.8,""Almond, apricot and pumpkin seed granola"",Cranberry sauce,Spicy bean quesadillas,187,21,371,Jueves,1850.0"
Daniel Rodriguez,Hombre,90,184,41,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1405.8,201.1,176.7,85.8,Nutty chocolate truffles,Sweet potato soup,Marinated monkfish,62,294,342,Viernes,1850.0
Daniel Rodriguez,Hombre,90,184,41,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1405.8,201.1,176.7,85.8,Lamb biryani,Cod with herby cheese topping,Moroccan squash and aubergine tagine,538,259,182,Sábado,1850.0
"Daniel Rodriguez,Hombre,90,184,41,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1405.8,201.1,176.7,85.8,Turkish cauliflower pizza with Quorn and tzatziki,""Mango, lime and coconut rice pudding"",Bakewell peaches,296,184,64,Domingo,1850.0"
"Adriana Chavez,Mujer,49,182,18,2,Mifflin,Tomar la glicemia,Bajar carbohidratos,1488.4,138.7,173.2,58.5,""Almond, apricot and pumpkin seed granola"",Apple and muesli smoothie,Chicken butter bean and leek pie,187,296,533,Lunes,1376.5"
Adriana Chavez,Mujer,49,182,18,2,Mifflin,Tomar la glicemia,Bajar carbohidratos,1488.4,138.7,173.2,58.5,Green Thai fish curry,Tofu noodle stir fry,Chicken chow mein,188,175,408,Martes,1376.5
"Adriana Chavez,Mujer,49,182,18,2,Mifflin,Tomar la glicemia,Bajar carbohidratos,1488.4,138.7,173.2,58.5,Moroccan-style chicken,Spicy tofu scramble,""Aubergine stuffed with tofu, mushrooms and borlotti beans"",217,182,303,Miércoles,1376.5"
Adriana Chavez,Mujer,49,182,18,2,Mifflin,Tomar la glicemia,Bajar carbohidratos,1488.4,138.7,173.2,58.5,Baked veggie breakfast,Apple and sultana rock cakes,Open sardine sandwich with chilli,259,188,326,Jueves,1376.5
Adriana Chavez,Mujer,49,182,18,2,Mifflin,Tomar la glicemia,Bajar carbohidratos,1488.4,138.7,173.2,58.5,Jelly treats,Cod goujons,Plantain chips,6,245,200,Viernes,1376.5
Adriana Chavez,Mujer,49,182,18,2,Mifflin,Tomar la glicemia,Bajar carbohidratos,1488.4,138.7,173.2,58.5,Parsnip and apple soup,Cowboy-style pork and beans,Channa dahl,236,368,224,Sábado,1376.5
Adriana Chavez,Mujer,49,182,18,2,Mifflin,Tomar la glicemia,Bajar carbohidratos,1488.4,138.7,173.2,58.5,Strawberry tart,Afghan salad,Carrot kugel,136,92,164,Domingo,1376.5
Clara Vasquez,Mujer,54,171,64,2,Mifflin,Tomar la glicemia,Comer mas verduras,1610.1,130.6,143.9,50.2,Spicy roasted chickpeas,Roast squash and crunchy chickpea chicken salad,Baked mini spinach and onion bhaji with coriander dip  ,79,362,51,Lunes,1127.8
"Clara Vasquez,Mujer,54,171,64,2,Mifflin,Tomar la glicemia,Comer mas verduras,1610.1,130.6,143.9,50.2,""Tomato, olive, asparagus and bean salad"",Crunchy carrot and apple salad,Shakshuka,141,89,259,Martes,1127.8"
"Clara Vasquez,Mujer,54,171,64,2,Mifflin,Tomar la glicemia,Comer mas verduras,1610.1,130.6,143.9,50.2,""Zingy watermelon, tomato and pine nut salad"",Cold-brew iced coffee,Fruity mince,127,19,289,Miércoles,1127.8"
"Clara Vasquez,Mujer,54,171,64,2,Mifflin,Tomar la glicemia,Comer mas verduras,1610.1,130.6,143.9,50.2,Chicken nuggets,Bouillabaisse,""Chicken, squash and coriander pilaf"",292,280,404,Jueves,1127.8"
